Timestamp,Speed (knots),Altitude (feet),Course (degrees),Pitch (degrees),Bank (degrees),Latitude,Longitude,Source,GPSModelName,FlightTitle
2024-08-23T23:04:49.72Z,66.63,3073.49,98.02,0.00,70.72,33.243792,-86.584818,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:50.72Z,70.39,3078.41,97.59,2.37,69.64,33.243749,-86.584432,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:51.83Z,66.63,3078.41,98.02,0.00,70.72,33.243706,-86.584067,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:53.72Z,140.24,3073.49,95.66,-1.19,52.98,33.243642,-86.583295,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:54.72Z,70.39,3068.57,97.59,-2.37,69.64,33.243599,-86.582909,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:55.73Z,73.91,3063.32,93.69,-2.41,67.91,33.243577,-86.582501,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:56.72Z,69.93,3063.32,93.72,0.00,69.00,33.243556,-86.582115,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:57.72Z,73.89,3063.32,93.52,0.00,67.88,33.243535,-86.581707,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:58.72Z,73.91,3063.32,93.69,0.00,67.91,33.243513,-86.581299,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:04:59.72Z,73.71,3068.57,93.53,2.42,67.93,33.243492,-86.580892,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:00.72Z,73.91,3083.33,93.69,6.75,67.91,33.243470,-86.580484,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:01.72Z,70.39,3098.43,97.59,7.24,69.64,33.243427,-86.580098,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:02.72Z,70.11,3113.52,93.71,7.27,68.95,33.243406,-86.579711,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:03.72Z,65.97,3133.53,94.13,10.19,70.17,33.243384,-86.579347,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:04.72Z,66.14,3148.29,93.94,7.53,70.09,33.243363,-86.578982,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:05.72Z,69.94,3158.46,93.90,4.92,69.03,33.243341,-86.578596,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:06.72Z,66.14,3168.31,93.94,5.04,70.09,33.243320,-86.578231,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:07.72Z,69.93,3168.31,93.72,0.00,69.00,33.243299,-86.577845,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:08.72Z,69.96,3168.31,90.00,0.00,68.20,33.243299,-86.577458,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:09.72Z,69.78,3163.39,90.00,-2.39,68.26,33.243299,-86.577072,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:10.72Z,69.78,3163.39,90.00,0.00,68.26,33.243299,-86.576686,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:11.72Z,73.76,3158.46,90.00,-2.26,67.14,33.243299,-86.576278,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:12.72Z,73.71,3158.46,86.47,0.00,66.32,33.243320,-86.575871,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:13.72Z,70.57,3158.46,82.43,0.00,66.23,33.243363,-86.575484,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:14.72Z,72.21,3153.54,75.08,-2.31,63.68,33.243449,-86.575098,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:15.72Z,76.94,3153.54,65.08,0.00,58.69,33.243599,-86.574712,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:16.72Z,71.61,3148.29,54.37,-2.49,55.88,33.243792,-86.574390,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:17.72Z,75.19,3148.29,42.13,0.00,47.44,33.244050,-86.574111,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:18.73Z,76.03,3153.54,24.14,2.34,31.68,33.244371,-86.573939,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:19.72Z,76.83,3153.54,14.58,0.00,20.25,33.244715,-86.573832,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:20.72Z,78.98,3153.54,2.75,0.00,3.88,33.245080,-86.573811,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:21.72Z,84.23,3148.29,352.11,-2.11,82.98,33.245466,-86.573875,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:22.72Z,83.42,3143.37,341.03,-2.00,82.83,33.245831,-86.574025,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:23.72Z,91.46,3133.53,329.34,-3.65,81.87,33.246195,-86.574283,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:24.72Z,94.43,3123.36,321.94,-3.65,81.42,33.246539,-86.574605,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:25.72Z,95.13,3113.52,309.34,-3.51,81.01,33.246818,-86.575012,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:26.72Z,98.65,3098.43,304.27,-5.18,80.53,33.247075,-86.575463,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:27.72Z,102.01,3093.50,294.14,-1.64,79.88,33.247268,-86.575978,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:28.72Z,104.65,3088.58,285.45,-1.60,79.32,33.247397,-86.576536,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:29.72Z,106.30,3083.33,280.07,-1.68,78.95,33.247483,-86.577115,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:30.72Z,104.77,3078.41,267.40,-1.59,78.60,33.247461,-86.577694,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:31.72Z,105.75,3078.41,262.48,0.00,78.29,33.247397,-86.578274,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:32.72Z,105.95,3078.41,252.18,0.00,77.80,33.247247,-86.578832,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:33.72Z,107.46,3083.33,244.38,1.55,77.25,33.247032,-86.579368,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:34.72Z,107.75,3088.58,235.97,1.65,76.78,33.246753,-86.579862,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:35.72Z,107.29,3088.58,226.29,0.00,76.29,33.246410,-86.580291,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:36.72Z,101.73,3088.58,214.90,0.00,76.31,33.246024,-86.580613,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:37.72Z,103.71,3088.58,206.61,0.00,75.52,33.245595,-86.580870,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:38.72Z,99.27,3088.58,200.57,0.00,75.71,33.245165,-86.581063,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:39.72Z,99.21,3093.50,191.35,1.68,75.07,33.244715,-86.581171,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:40.72Z,97.48,3093.50,180.00,0.00,74.43,33.244264,-86.581171,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:41.72Z,93.47,3093.50,172.78,0.00,74.45,33.243835,-86.581106,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:42.72Z,88.97,3088.58,159.67,-1.88,74.00,33.243449,-86.580935,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:43.72Z,85.81,3098.43,150.05,3.89,73.61,33.243105,-86.580698,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:44.72Z,82.04,3103.35,142.22,2.04,73.47,33.242805,-86.580420,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:45.72Z,83.38,3113.52,131.77,4.13,71.97,33.242548,-86.580076,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:46.72Z,81.41,3118.44,121.00,2.05,70.91,33.242354,-86.579690,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:47.72Z,73.51,3123.36,108.34,2.27,70.76,33.242247,-86.579304,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:48.72Z,75.04,3118.44,100.62,-2.23,69.01,33.242183,-86.578896,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:49.72Z,77.70,3113.52,93.51,-2.15,66.86,33.242161,-86.578467,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:50.75Z,77.70,3108.27,86.49,-2.29,65.20,33.242183,-86.578038,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:52.72Z,155.29,3098.43,90.00,-2.15,48.41,33.242183,-86.577179,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:53.72Z,81.49,3103.35,93.35,2.05,65.82,33.242161,-86.576729,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:54.72Z,79.75,3103.35,103.48,0.00,68.37,33.242075,-86.576300,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:55.72Z,80.57,3113.52,113.73,4.28,69.98,33.241925,-86.575892,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:56.72Z,80.58,3123.36,125.03,4.14,71.66,33.241711,-86.575527,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:57.72Z,80.61,3133.53,133.77,4.28,72.78,33.241453,-86.575205,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:58.72Z,85.95,3143.37,144.07,3.88,72.94,33.241131,-86.574926,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:05:59.72Z,84.53,3153.54,158.55,4.08,74.66,33.240767,-86.574755,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:00.72Z,86.84,3158.46,164.42,1.92,74.80,33.240380,-86.574626,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:01.72Z,88.05,3163.39,177.53,1.90,75.69,33.239973,-86.574605,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:02.72Z,93.25,3163.39,184.67,0.00,75.44,33.239543,-86.574647,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:03.72Z,95.61,3163.39,194.12,0.00,75.78,33.239114,-86.574776,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:04.72Z,96.18,3158.46,203.84,-1.74,76.36,33.238707,-86.574991,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:05.72Z,93.64,3148.29,212.59,-3.68,77.23,33.238342,-86.575270,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:06.72Z,99.29,3143.37,221.51,-1.68,77.01,33.237998,-86.575634,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:07.72Z,101.23,3138.45,230.17,-1.65,77.25,33.237698,-86.576064,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:08.72Z,98.51,3133.53,235.67,-1.70,77.86,33.237441,-86.576514,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:09.72Z,104.06,3133.53,243.47,0.00,77.60,33.237226,-86.577029,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:10.72Z,97.19,3133.53,253.33,0.00,78.84,33.237097,-86.577544,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:11.72Z,102.58,3133.53,259.56,0.00,78.51,33.237011,-86.578102,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:12.72Z,100.98,3138.45,267.42,1.65,79.01,33.236990,-86.578660,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:13.72Z,101.31,3143.37,275.26,1.65,79.28,33.237033,-86.579218,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:14.72Z,95.93,3143.37,283.95,0.00,80.14,33.237140,-86.579733,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:15.72Z,96.57,3148.29,292.64,1.73,80.37,33.237312,-86.580226,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:16.72Z,96.18,3153.54,302.03,1.85,80.70,33.237548,-86.580677,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:17.72Z,92.34,3153.54,306.98,0.00,81.20,33.237805,-86.581085,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:18.72Z,90.73,3158.46,320.09,1.84,81.70,33.238127,-86.581407,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:19.72Z,89.85,3163.39,325.85,1.86,81.93,33.238471,-86.581686,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:20.75Z,87.67,3168.31,333.82,1.90,82.31,33.238835,-86.581900,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:22.74Z,167.84,3173.56,345.27,1.06,75.96,33.239586,-86.582136,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:23.84Z,83.74,3178.48,357.28,1.99,83.12,33.239973,-86.582158,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:25.72Z,157.00,3183.40,12.91,1.06,9.08,33.240681,-86.581964,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:26.72Z,77.85,3178.48,26.62,-2.14,33.61,33.241003,-86.581771,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:27.73Z,76.13,3178.48,37.61,0.00,43.84,33.241282,-86.581514,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:28.72Z,80.46,3168.31,46.34,-4.28,48.23,33.241539,-86.581192,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:29.72Z,75.74,3163.39,60.60,-2.20,57.26,33.241711,-86.580827,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:30.72Z,80.40,3158.46,66.22,-2.08,58.01,33.241861,-86.580420,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:31.72Z,78.95,3143.37,79.91,-6.46,63.06,33.241925,-86.579990,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:32.72Z,81.49,3133.53,86.65,-4.09,64.18,33.241947,-86.579540,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:33.72Z,85.46,3123.36,93.19,-4.03,64.74,33.241925,-86.579068,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:34.72Z,85.83,3113.52,96.22,-3.89,65.35,33.241882,-86.578596,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:35.72Z,85.83,3108.27,96.22,-2.08,65.35,33.241839,-86.578124,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:36.72Z,85.45,3103.35,93.04,-1.95,64.71,33.241818,-86.577652,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:37.72Z,86.01,3108.27,96.20,1.94,65.30,33.241775,-86.577179,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:38.72Z,85.45,3113.52,93.04,2.08,64.71,33.241754,-86.576707,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:39.72Z,85.46,3118.44,93.19,1.95,64.74,33.241732,-86.576235,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:40.72Z,81.48,3128.28,93.19,4.09,65.78,33.241711,-86.575785,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:41.72Z,85.46,3138.45,93.19,4.03,64.74,33.241689,-86.575313,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:42.72Z,81.66,3148.29,93.19,4.08,65.73,33.241668,-86.574862,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:43.72Z,81.67,3158.46,93.34,4.22,65.77,33.241646,-86.574411,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:44.72Z,81.48,3168.31,93.19,4.09,65.78,33.241625,-86.573961,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:45.72Z,81.67,3178.48,93.34,4.22,65.77,33.241603,-86.573510,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:46.72Z,77.69,3188.32,93.35,4.29,66.82,33.241582,-86.573081,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:47.72Z,81.53,3193.57,90.00,2.18,65.01,33.241582,-86.572630,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:48.72Z,77.70,3198.49,93.51,2.15,66.85,33.241560,-86.572201,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:49.72Z,77.69,3198.49,93.35,0.00,66.82,33.241539,-86.571772,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:50.72Z,77.55,3203.41,90.00,2.15,66.09,33.241539,-86.571343,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:51.72Z,81.53,3203.41,90.00,0.00,65.01,33.241539,-86.570892,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:52.72Z,77.55,3208.33,90.00,2.15,66.09,33.241539,-86.570463,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:53.72Z,77.55,3213.58,90.00,2.30,66.09,33.241539,-86.570034,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:54.73Z,77.55,3218.50,90.00,2.15,66.09,33.241539,-86.569605,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:55.72Z,81.53,3218.50,90.00,0.00,65.01,33.241539,-86.569154,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:56.72Z,77.55,3223.43,90.00,2.15,66.09,33.241539,-86.568725,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:57.72Z,81.53,3223.43,90.00,0.00,65.01,33.241539,-86.568274,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:58.72Z,77.55,3223.43,90.00,0.00,66.09,33.241539,-86.567845,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:06:59.72Z,77.55,3223.43,90.00,0.00,66.09,33.241539,-86.567416,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:00.72Z,81.35,3218.50,90.00,-2.05,65.06,33.241539,-86.566966,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:01.72Z,81.66,3213.58,86.81,-2.05,64.18,33.241560,-86.566515,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:02.72Z,81.53,3203.41,90.00,-4.23,65.01,33.241560,-86.566064,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:03.72Z,81.49,3193.57,86.65,-4.09,64.18,33.241582,-86.565614,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:04.72Z,85.33,3183.40,90.00,-4.04,64.00,33.241582,-86.565142,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:05.72Z,81.66,3178.48,86.81,-2.05,64.18,33.241603,-86.564691,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:06.72Z,85.46,3178.48,86.81,0.00,63.14,33.241625,-86.564219,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:07.72Z,83.62,3178.48,77.16,0.00,60.86,33.241711,-86.563768,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:08.72Z,84.57,3183.40,74.13,1.97,59.59,33.241818,-86.563318,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:09.72Z,82.60,3193.57,63.25,4.17,56.11,33.241990,-86.562910,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:10.72Z,80.29,3203.41,50.56,4.15,50.75,33.242226,-86.562567,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:11.72Z,82.15,3203.41,37.88,0.00,41.87,33.242526,-86.562288,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:12.72Z,83.71,3203.41,27.67,0.00,32.72,33.242869,-86.562073,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:13.72Z,85.86,3198.49,13.02,-1.95,16.42,33.243256,-86.561966,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:14.72Z,87.97,3193.57,0.00,-1.90,0.00,33.243663,-86.561966,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:15.72Z,90.28,3178.48,347.63,-5.66,82.39,33.244071,-86.562073,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:16.72Z,94.84,3163.39,338.42,-5.39,81.80,33.244479,-86.562266,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:17.74Z,97.87,3153.54,323.50,-3.41,81.15,33.244843,-86.562588,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:19.72Z,199.63,3118.44,307.17,-5.95,71.51,33.245401,-86.563468,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:20.72Z,106.02,3103.35,287.93,-4.82,79.27,33.245552,-86.564026,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:21.72Z,106.27,3083.33,279.96,-6.37,78.95,33.245637,-86.564605,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:22.72Z,112.98,3063.32,265.39,-5.99,77.65,33.245595,-86.565228,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:23.73Z,110.94,3043.31,257.85,-6.10,77.52,33.245487,-86.565828,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:24.72Z,118.08,3028.54,246.94,-4.24,76.18,33.245273,-86.566429,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:25.72Z,110.92,3018.37,237.07,-3.11,76.47,33.244994,-86.566944,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:26.72Z,113.45,3008.53,225.94,-2.94,75.52,33.244629,-86.567395,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:27.72Z,110.14,2998.36,216.80,-3.13,75.35,33.244221,-86.567760,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:28.72Z,109.48,2998.36,207.32,0.00,74.80,33.243771,-86.568038,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:29.72Z,112.39,2998.36,198.18,0.00,73.74,33.243277,-86.568232,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:30.72Z,102.67,2998.36,186.47,0.00,74.18,33.242805,-86.568296,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:31.72Z,102.10,2998.36,177.77,0.00,73.54,33.242333,-86.568274,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:32.72Z,100.19,2998.36,166.65,0.00,72.81,33.241882,-86.568146,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:33.73Z,97.77,3003.28,154.13,1.71,71.93,33.241475,-86.567910,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:34.72Z,93.64,3003.28,147.41,0.00,71.90,33.241110,-86.567631,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:35.72Z,92.66,3008.53,134.60,1.92,70.50,33.240809,-86.567266,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:36.72Z,89.68,3018.37,124.67,3.72,69.69,33.240573,-86.566858,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:37.72Z,89.35,3028.54,114.43,3.86,68.12,33.240402,-86.566408,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:38.72Z,82.73,3033.46,99.78,2.02,66.90,33.240337,-86.565957,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:39.72Z,85.45,3033.46,93.04,0.00,64.71,33.240316,-86.565485,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:40.72Z,82.70,3033.46,80.37,0.00,62.11,33.240380,-86.565034,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:41.72Z,82.55,3033.46,80.20,0.00,62.10,33.240445,-86.564584,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:42.72Z,83.58,3033.46,77.30,0.00,60.92,33.240530,-86.564133,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:43.72Z,83.45,3038.39,77.13,2.00,60.90,33.240616,-86.563683,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:44.72Z,78.29,3048.56,83.18,4.40,64.16,33.240659,-86.563253,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:45.72Z,81.88,3063.32,83.48,6.10,63.23,33.240702,-86.562803,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:46.72Z,77.70,3073.49,86.49,4.43,65.20,33.240724,-86.562374,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:47.72Z,77.88,3083.33,93.50,4.28,66.80,33.240702,-86.561944,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:48.72Z,81.48,3098.43,93.19,6.26,65.78,33.240681,-86.561494,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:49.73Z,77.70,3103.35,93.51,2.15,66.85,33.240659,-86.561065,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:50.72Z,77.69,3108.27,93.35,2.15,66.82,33.240638,-86.560636,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:51.72Z,77.73,3113.52,90.00,2.29,66.04,33.240638,-86.560206,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:52.72Z,77.70,3118.44,93.51,2.15,66.85,33.240616,-86.559777,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:53.72Z,77.55,3123.36,90.00,2.15,66.09,33.240616,-86.559348,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:54.74Z,73.91,3133.53,86.31,4.66,66.22,33.240638,-86.558940,ForeFlight Mobile,Stratux,8AL1 - 41AL
2024-08-23T23:07:55.72Z,77.55,3133.53,90.00,0.00,66.09,33.240638,-86.558511,ForeFlight Mobile,Stratux,8AL1 - 41AL
